prompt_idx,reward,k_t,advantage,abs_advantage,group_mean_reward,data_source
50,0.0,0.04536512494087219,0.0,0.0,0.0,kk_logic
50,0.0,0.038133278489112854,0.0,0.0,0.0,kk_logic
50,0.0,0.055972520262002945,0.0,0.0,0.0,kk_logic
50,0.0,0.05814466252923012,0.0,0.0,0.0,kk_logic
51,1.0,0.035204287618398666,0.19999999999999996,0.19999999999999996,0.8,kk_logic
51,1.0,0.02843186818063259,0.19999999999999996,0.19999999999999996,0.8,kk_logic
51,0.0,0.03785451129078865,-0.8,0.8,0.8,kk_logic
51,1.0,0.03854398429393768,0.19999999999999996,0.19999999999999996,0.8,kk_logic
51,1.0,0.06744793802499771,0.19999999999999996,0.19999999999999996,0.8,kk_logic
52,0.0,0.028128379955887794,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.011475177481770515,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.017541145905852318,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.01800750009715557,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.01296781376004219,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.00792035460472107,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.02751689776778221,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.02507435530424118,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.008904636837542057,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.01575525663793087,0.0,0.0,0.0,HuggingFaceH4/MATH-500
54,1.0,0.2503627836704254,0.0,0.0,1.0,sciq
54,1.0,0.30282261967658997,0.0,0.0,1.0,sciq
54,1.0,0.053613193333148956,0.0,0.0,1.0,sciq
54,1.0,0.07159215211868286,0.0,0.0,1.0,sciq
54,1.0,0.07872691750526428,0.0,0.0,1.0,sciq
55,1.0,0.31030192971229553,0.0,0.0,1.0,sciq
55,1.0,0.17076003551483154,0.0,0.0,1.0,sciq
55,1.0,0.17223970592021942,0.0,0.0,1.0,sciq
55,1.0,0.1130211129784584,0.0,0.0,1.0,sciq
55,1.0,0.05462060868740082,0.0,0.0,1.0,sciq
56,0.0,0.04355841502547264,-0.2,0.2,0.2,kk_logic
56,0.0,0.06356339156627655,-0.2,0.2,0.2,kk_logic
56,0.0,0.023692701011896133,-0.2,0.2,0.2,kk_logic
56,0.0,0.05281945317983627,-0.2,0.2,0.2,kk_logic
56,1.0,0.04398952051997185,0.8,0.8,0.2,kk_logic
57,0.0,0.05155162513256073,0.0,0.0,0.0,kk_logic
57,0.0,0.0027128825895488262,0.0,0.0,0.0,kk_logic
57,0.0,0.02312106266617775,0.0,0.0,0.0,kk_logic
57,0.0,0.05268952623009682,0.0,0.0,0.0,kk_logic
57,0.0,0.03548122197389603,0.0,0.0,0.0,kk_logic
58,0.0,0.03599077835679054,0.0,0.0,0.0,kk_logic
58,0.0,0.057313915342092514,0.0,0.0,0.0,kk_logic
58,0.0,0.05130678415298462,0.0,0.0,0.0,kk_logic
58,0.0,0.05910463258624077,0.0,0.0,0.0,kk_logic
58,0.0,0.036833152174949646,0.0,0.0,0.0,kk_logic
59,1.0,0.10495910793542862,0.0,0.0,1.0,sciq
59,1.0,0.08709760010242462,0.0,0.0,1.0,sciq
59,1.0,0.021781768649816513,0.0,0.0,1.0,sciq
59,1.0,0.04523826763033867,0.0,0.0,1.0,sciq
59,1.0,0.11072652041912079,0.0,0.0,1.0,sciq
60,0.0,0.020504644140601158,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
60,0.0,0.06408090889453888,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
60,1.0,0.06626768410205841,0.8,0.8,0.2,HuggingFaceH4/MATH-500
60,0.0,0.022517753764986992,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
60,0.0,0.04605358466506004,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
61,0.0,0.012315385043621063,0.0,0.0,0.0,HuggingFaceH4/MATH-500
61,0.0,0.020815804600715637,0.0,0.0,0.0,HuggingFaceH4/MATH-500
61,0.0,0.008833866566419601,0.0,0.0,0.0,HuggingFaceH4/MATH-500
